datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
11/9/2016 10:00:00 AM,11/9/2016 5:00:00 AM,Storage,0,0.000,False
11/9/2016 10:00:00 AM,11/9/2016 5:00:00 AM,Wind,2422,0.030,True
11/9/2016 9:00:00 AM,11/9/2016 4:00:00 AM,Coal,18157,0.260,False
11/9/2016 9:00:00 AM,11/9/2016 4:00:00 AM,Gas,18018,0.260,False
11/9/2016 9:00:00 AM,11/9/2016 4:00:00 AM,Hydro,378,0.010,True
11/9/2016 9:00:00 AM,11/9/2016 4:00:00 AM,Multiple Fuels,770,0.010,False
11/9/2016 9:00:00 AM,11/9/2016 4:00:00 AM,Nuclear,29714,0.420,False
11/9/2016 9:00:00 AM,11/9/2016 4:00:00 AM,Oil,51,0.000,False
11/9/2016 9:00:00 AM,11/9/2016 4:00:00 AM,Other,7,0.000,False
11/9/2016 9:00:00 AM,11/9/2016 4:00:00 AM,Other Renewables,488,0.010,True
11/9/2016 9:00:00 AM,11/9/2016 4:00:00 AM,Solar,11,0.000,True
11/9/2016 9:00:00 AM,11/9/2016 4:00:00 AM,Storage,0,0.000,False
11/9/2016 9:00:00 AM,11/9/2016 4:00:00 AM,Wind,2326,0.030,True
11/9/2016 8:00:00 AM,11/9/2016 3:00:00 AM,Coal,17909,0.260,False
11/9/2016 8:00:00 AM,11/9/2016 3:00:00 AM,Gas,17485,0.250,False
11/9/2016 8:00:00 AM,11/9/2016 3:00:00 AM,Hydro,378,0.010,True
11/9/2016 8:00:00 AM,11/9/2016 3:00:00 AM,Multiple Fuels,767,0.010,False
11/9/2016 8:00:00 AM,11/9/2016 3:00:00 AM,Nuclear,29703,0.430,False
11/9/2016 8:00:00 AM,11/9/2016 3:00:00 AM,Oil,51,0.000,False
11/9/2016 8:00:00 AM,11/9/2016 3:00:00 AM,Other,7,0.000,False
11/9/2016 8:00:00 AM,11/9/2016 3:00:00 AM,Other Renewables,448,0.010,True
11/9/2016 8:00:00 AM,11/9/2016 3:00:00 AM,Solar,11,0.000,True
11/9/2016 8:00:00 AM,11/9/2016 3:00:00 AM,Storage,0,0.000,False
11/9/2016 8:00:00 AM,11/9/2016 3:00:00 AM,Wind,2560,0.040,True
11/9/2016 7:00:00 AM,11/9/2016 2:00:00 AM,Coal,17909,0.260,False
11/9/2016 7:00:00 AM,11/9/2016 2:00:00 AM,Gas,17861,0.260,False
11/9/2016 7:00:00 AM,11/9/2016 2:00:00 AM,Hydro,377,0.010,True
11/9/2016 7:00:00 AM,11/9/2016 2:00:00 AM,Multiple Fuels,723,0.010,False
11/9/2016 7:00:00 AM,11/9/2016 2:00:00 AM,Nuclear,29691,0.430,False
11/9/2016 7:00:00 AM,11/9/2016 2:00:00 AM,Oil,48,0.000,False
11/9/2016 7:00:00 AM,11/9/2016 2:00:00 AM,Other,7,0.000,False
11/9/2016 7:00:00 AM,11/9/2016 2:00:00 AM,Other Renewables,461,0.010,True
11/9/2016 7:00:00 AM,11/9/2016 2:00:00 AM,Solar,11,0.000,True
11/9/2016 7:00:00 AM,11/9/2016 2:00:00 AM,Storage,0,0.000,False
11/9/2016 7:00:00 AM,11/9/2016 2:00:00 AM,Wind,2593,0.040,True
11/9/2016 6:00:00 AM,11/9/2016 1:00:00 AM,Coal,18426,0.260,False
11/9/2016 6:00:00 AM,11/9/2016 1:00:00 AM,Gas,18471,0.260,False
11/9/2016 6:00:00 AM,11/9/2016 1:00:00 AM,Hydro,377,0.010,True
11/9/2016 6:00:00 AM,11/9/2016 1:00:00 AM,Multiple Fuels,773,0.010,False
11/9/2016 6:00:00 AM,11/9/2016 1:00:00 AM,Nuclear,29697,0.420,False
11/9/2016 6:00:00 AM,11/9/2016 1:00:00 AM,Oil,46,0.000,False
11/9/2016 6:00:00 AM,11/9/2016 1:00:00 AM,Other,7,0.000,False
11/9/2016 6:00:00 AM,11/9/2016 1:00:00 AM,Other Renewables,456,0.010,True
11/9/2016 6:00:00 AM,11/9/2016 1:00:00 AM,Solar,11,0.000,True
11/9/2016 6:00:00 AM,11/9/2016 1:00:00 AM,Storage,0,0.000,False
11/9/2016 6:00:00 AM,11/9/2016 1:00:00 AM,Wind,3087,0.040,True
11/9/2016 5:00:00 AM,11/9/2016 12:00:00 AM,Coal,19414,0.270,False
11/9/2016 5:00:00 AM,11/9/2016 12:00:00 AM,Gas,19189,0.260,False
11/9/2016 5:00:00 AM,11/9/2016 12:00:00 AM,Hydro,531,0.010,True
11/9/2016 5:00:00 AM,11/9/2016 12:00:00 AM,Multiple Fuels,766,0.010,False
11/9/2016 5:00:00 AM,11/9/2016 12:00:00 AM,Nuclear,29684,0.410,False
11/9/2016 5:00:00 AM,11/9/2016 12:00:00 AM,Oil,43,0.000,False
11/9/2016 5:00:00 AM,11/9/2016 12:00:00 AM,Other,7,0.000,False
11/9/2016 5:00:00 AM,11/9/2016 12:00:00 AM,Other Renewables,456,0.010,True
11/9/2016 5:00:00 AM,11/9/2016 12:00:00 AM,Solar,11,0.000,True
11/9/2016 5:00:00 AM,11/9/2016 12:00:00 AM,Storage,0,0.000,False
11/9/2016 5:00:00 AM,11/9/2016 12:00:00 AM,Wind,2938,0.040,True
11/9/2016 4:00:00 AM,11/8/2016 11:00:00 PM,Coal,21084,0.280,False
11/9/2016 4:00:00 AM,11/8/2016 11:00:00 PM,Gas,19473,0.260,False
11/9/2016 4:00:00 AM,11/8/2016 11:00:00 PM,Hydro,443,0.010,True
11/9/2016 4:00:00 AM,11/8/2016 11:00:00 PM,Multiple Fuels,1016,0.010,False
11/9/2016 4:00:00 AM,11/8/2016 11:00:00 PM,Nuclear,29672,0.400,False
11/9/2016 4:00:00 AM,11/8/2016 11:00:00 PM,Oil,42,0.000,False
11/9/2016 4:00:00 AM,11/8/2016 11:00:00 PM,Other,8,0.000,False
11/9/2016 4:00:00 AM,11/8/2016 11:00:00 PM,Other Renewables,452,0.010,True
11/9/2016 4:00:00 AM,11/8/2016 11:00:00 PM,Solar,11,0.000,True
11/9/2016 4:00:00 AM,11/8/2016 11:00:00 PM,Storage,0,0.000,False
11/9/2016 4:00:00 AM,11/8/2016 11:00:00 PM,Wind,2561,0.030,True
11/9/2016 3:00:00 AM,11/8/2016 10:00:00 PM,Coal,24636,0.310,False
11/9/2016 3:00:00 AM,11/8/2016 10:00:00 PM,Gas,20334,0.260,False
11/9/2016 3:00:00 AM,11/8/2016 10:00:00 PM,Hydro,523,0.010,True
11/9/2016 3:00:00 AM,11/8/2016 10:00:00 PM,Multiple Fuels,1037,0.010,False
11/9/2016 3:00:00 AM,11/8/2016 10:00:00 PM,Nuclear,29679,0.370,False
11/9/2016 3:00:00 AM,11/8/2016 10:00:00 PM,Oil,40,0.000,False
11/9/2016 3:00:00 AM,11/8/2016 10:00:00 PM,Other,9,0.000,False
11/9/2016 3:00:00 AM,11/8/2016 10:00:00 PM,Other Renewables,460,0.010,True
11/9/2016 3:00:00 AM,11/8/2016 10:00:00 PM,Solar,11,0.000,True
11/9/2016 3:00:00 AM,11/8/2016 10:00:00 PM,Storage,0,0.000,False
11/9/2016 3:00:00 AM,11/8/2016 10:00:00 PM,Wind,2581,0.030,True
11/9/2016 2:00:00 AM,11/8/2016 9:00:00 PM,Coal,27466,0.330,False
11/9/2016 2:00:00 AM,11/8/2016 9:00:00 PM,Gas,21059,0.250,False
11/9/2016 2:00:00 AM,11/8/2016 9:00:00 PM,Hydro,501,0.010,True
11/9/2016 2:00:00 AM,11/8/2016 9:00:00 PM,Multiple Fuels,1123,0.010,False
11/9/2016 2:00:00 AM,11/8/2016 9:00:00 PM,Nuclear,29668,0.360,False
11/9/2016 2:00:00 AM,11/8/2016 9:00:00 PM,Oil,39,0.000,False
11/9/2016 2:00:00 AM,11/8/2016 9:00:00 PM,Other,9,0.000,False
11/9/2016 2:00:00 AM,11/8/2016 9:00:00 PM,Other Renewables,457,0.010,True
11/9/2016 2:00:00 AM,11/8/2016 9:00:00 PM,Solar,11,0.000,True
11/9/2016 2:00:00 AM,11/8/2016 9:00:00 PM,Storage,0,0.000,False
11/9/2016 2:00:00 AM,11/8/2016 9:00:00 PM,Wind,2587,0.030,True
11/9/2016 1:00:00 AM,11/8/2016 8:00:00 PM,Coal,29619,0.340,False
11/9/2016 1:00:00 AM,11/8/2016 8:00:00 PM,Gas,21766,0.250,False
11/9/2016 1:00:00 AM,11/8/2016 8:00:00 PM,Hydro,965,0.010,True
11/9/2016 1:00:00 AM,11/8/2016 8:00:00 PM,Multiple Fuels,1342,0.020,False
11/9/2016 1:00:00 AM,11/8/2016 8:00:00 PM,Nuclear,29680,0.340,False
11/9/2016 1:00:00 AM,11/8/2016 8:00:00 PM,Oil,37,0.000,False
11/9/2016 1:00:00 AM,11/8/2016 8:00:00 PM,Other,9,0.000,False
11/9/2016 1:00:00 AM,11/8/2016 8:00:00 PM,Other Renewables,464,0.010,True
11/9/2016 1:00:00 AM,11/8/2016 8:00:00 PM,Solar,11,0.000,True
11/9/2016 1:00:00 AM,11/8/2016 8:00:00 PM,Storage,0,0.000,False
11/9/2016 1:00:00 AM,11/8/2016 8:00:00 PM,Wind,2576,0.030,True
11/9/2016 12:00:00 AM,11/8/2016 7:00:00 PM,Coal,30238,0.340,False
11/9/2016 12:00:00 AM,11/8/2016 7:00:00 PM,Gas,22550,0.250,False
11/9/2016 12:00:00 AM,11/8/2016 7:00:00 PM,Hydro,1629,0.020,True
11/9/2016 12:00:00 AM,11/8/2016 7:00:00 PM,Multiple Fuels,1413,0.020,False
11/9/2016 12:00:00 AM,11/8/2016 7:00:00 PM,Nuclear,29662,0.330,False
11/9/2016 12:00:00 AM,11/8/2016 7:00:00 PM,Oil,36,0.000,False
11/9/2016 12:00:00 AM,11/8/2016 7:00:00 PM,Other,3,0.000,False
11/9/2016 12:00:00 AM,11/8/2016 7:00:00 PM,Other Renewables,460,0.000,True
11/9/2016 12:00:00 AM,11/8/2016 7:00:00 PM,Solar,11,0.000,True
11/9/2016 12:00:00 AM,11/8/2016 7:00:00 PM,Storage,0,0.000,False
11/9/2016 12:00:00 AM,11/8/2016 7:00:00 PM,Wind,3071,0.030,True
11/8/2016 11:00:00 PM,11/8/2016 6:00:00 PM,Coal,29310,0.330,False
11/8/2016 11:00:00 PM,11/8/2016 6:00:00 PM,Gas,22581,0.250,False
11/8/2016 11:00:00 PM,11/8/2016 6:00:00 PM,Hydro,2860,0.030,True
11/8/2016 11:00:00 PM,11/8/2016 6:00:00 PM,Multiple Fuels,1259,0.010,False
11/8/2016 11:00:00 PM,11/8/2016 6:00:00 PM,Nuclear,29655,0.330,False
11/8/2016 11:00:00 PM,11/8/2016 6:00:00 PM,Oil,37,0.000,False
11/8/2016 11:00:00 PM,11/8/2016 6:00:00 PM,Other,3,0.000,False
11/8/2016 11:00:00 PM,11/8/2016 6:00:00 PM,Other Renewables,467,0.000,True
11/8/2016 11:00:00 PM,11/8/2016 6:00:00 PM,Solar,11,0.000,True
11/8/2016 11:00:00 PM,11/8/2016 6:00:00 PM,Storage,0,0.000,False
11/8/2016 11:00:00 PM,11/8/2016 6:00:00 PM,Wind,3410,0.040,True
11/8/2016 10:00:00 PM,11/8/2016 5:00:00 PM,Coal,29875,0.340,False
11/8/2016 10:00:00 PM,11/8/2016 5:00:00 PM,Gas,21407,0.240,False
11/8/2016 10:00:00 PM,11/8/2016 5:00:00 PM,Hydro,3514,0.040,True
11/8/2016 10:00:00 PM,11/8/2016 5:00:00 PM,Multiple Fuels,1403,0.020,False
11/8/2016 10:00:00 PM,11/8/2016 5:00:00 PM,Nuclear,29649,0.330,False
11/8/2016 10:00:00 PM,11/8/2016 5:00:00 PM,Oil,38,0.000,False
11/8/2016 10:00:00 PM,11/8/2016 5:00:00 PM,Other,3,0.000,False
11/8/2016 10:00:00 PM,11/8/2016 5:00:00 PM,Other Renewables,459,0.000,True
11/8/2016 10:00:00 PM,11/8/2016 5:00:00 PM,Solar,11,0.000,True
11/8/2016 10:00:00 PM,11/8/2016 5:00:00 PM,Storage,0,0.000,False
11/8/2016 10:00:00 PM,11/8/2016 5:00:00 PM,Wind,2429,0.030,True
11/8/2016 9:00:00 PM,11/8/2016 4:00:00 PM,Coal,28686,0.340,False
11/8/2016 9:00:00 PM,11/8/2016 4:00:00 PM,Gas,20657,0.250,False
11/8/2016 9:00:00 PM,11/8/2016 4:00:00 PM,Hydro,652,0.010,True
11/8/2016 9:00:00 PM,11/8/2016 4:00:00 PM,Multiple Fuels,1115,0.010,False
11/8/2016 9:00:00 PM,11/8/2016 4:00:00 PM,Nuclear,29644,0.350,False
11/8/2016 9:00:00 PM,11/8/2016 4:00:00 PM,Oil,41,0.000,False
11/8/2016 9:00:00 PM,11/8/2016 4:00:00 PM,Other,9,0.000,False
11/8/2016 9:00:00 PM,11/8/2016 4:00:00 PM,Other Renewables,462,0.010,True
11/8/2016 9:00:00 PM,11/8/2016 4:00:00 PM,Solar,186,0.000,True
11/8/2016 9:00:00 PM,11/8/2016 4:00:00 PM,Storage,0,0.000,False
11/8/2016 9:00:00 PM,11/8/2016 4:00:00 PM,Wind,2111,0.030,True
11/8/2016 8:00:00 PM,11/8/2016 3:00:00 PM,Coal,28686,0.340,False
11/8/2016 8:00:00 PM,11/8/2016 3:00:00 PM,Gas,20657,0.250,False
11/8/2016 8:00:00 PM,11/8/2016 3:00:00 PM,Hydro,652,0.010,True
11/8/2016 8:00:00 PM,11/8/2016 3:00:00 PM,Multiple Fuels,1115,0.010,False
11/8/2016 8:00:00 PM,11/8/2016 3:00:00 PM,Nuclear,29644,0.350,False
11/8/2016 8:00:00 PM,11/8/2016 3:00:00 PM,Oil,41,0.000,False
11/8/2016 8:00:00 PM,11/8/2016 3:00:00 PM,Other,9,0.000,False
11/8/2016 8:00:00 PM,11/8/2016 3:00:00 PM,Other Renewables,462,0.010,True
11/8/2016 8:00:00 PM,11/8/2016 3:00:00 PM,Solar,186,0.000,True
11/8/2016 8:00:00 PM,11/8/2016 3:00:00 PM,Storage,0,0.000,False
11/8/2016 8:00:00 PM,11/8/2016 3:00:00 PM,Wind,2111,0.030,True
11/8/2016 7:00:00 PM,11/8/2016 2:00:00 PM,Coal,28523,0.340,False
11/8/2016 7:00:00 PM,11/8/2016 2:00:00 PM,Gas,20766,0.250,False
11/8/2016 7:00:00 PM,11/8/2016 2:00:00 PM,Hydro,679,0.010,True
11/8/2016 7:00:00 PM,11/8/2016 2:00:00 PM,Multiple Fuels,1083,0.010,False
11/8/2016 7:00:00 PM,11/8/2016 2:00:00 PM,Nuclear,29635,0.350,False
11/8/2016 7:00:00 PM,11/8/2016 2:00:00 PM,Oil,42,0.000,False
11/8/2016 7:00:00 PM,11/8/2016 2:00:00 PM,Other,11,0.000,False
11/8/2016 7:00:00 PM,11/8/2016 2:00:00 PM,Other Renewables,465,0.010,True
11/8/2016 7:00:00 PM,11/8/2016 2:00:00 PM,Solar,259,0.000,True
11/8/2016 7:00:00 PM,11/8/2016 2:00:00 PM,Storage,0,0.000,False
11/8/2016 7:00:00 PM,11/8/2016 2:00:00 PM,Wind,2149,0.030,True
11/8/2016 6:00:00 PM,11/8/2016 1:00:00 PM,Coal,28861,0.340,False
11/8/2016 6:00:00 PM,11/8/2016 1:00:00 PM,Gas,21608,0.250,False
11/8/2016 6:00:00 PM,11/8/2016 1:00:00 PM,Hydro,636,0.010,True
11/8/2016 6:00:00 PM,11/8/2016 1:00:00 PM,Multiple Fuels,1048,0.010,False
11/8/2016 6:00:00 PM,11/8/2016 1:00:00 PM,Nuclear,29640,0.350,False
11/8/2016 6:00:00 PM,11/8/2016 1:00:00 PM,Oil,41,0.000,False
11/8/2016 6:00:00 PM,11/8/2016 1:00:00 PM,Other,14,0.000,False
11/8/2016 6:00:00 PM,11/8/2016 1:00:00 PM,Other Renewables,474,0.010,True
11/8/2016 6:00:00 PM,11/8/2016 1:00:00 PM,Solar,287,0.000,True
11/8/2016 6:00:00 PM,11/8/2016 1:00:00 PM,Storage,0,0.000,False
11/8/2016 6:00:00 PM,11/8/2016 1:00:00 PM,Wind,2408,0.030,True
11/8/2016 5:00:00 PM,11/8/2016 12:00:00 PM,Coal,28644,0.340,False
11/8/2016 5:00:00 PM,11/8/2016 12:00:00 PM,Gas,21155,0.250,False
11/8/2016 5:00:00 PM,11/8/2016 12:00:00 PM,Hydro,550,0.010,True
11/8/2016 5:00:00 PM,11/8/2016 12:00:00 PM,Multiple Fuels,1119,0.010,False
11/8/2016 5:00:00 PM,11/8/2016 12:00:00 PM,Nuclear,29648,0.350,False
11/8/2016 5:00:00 PM,11/8/2016 12:00:00 PM,Oil,41,0.000,False
11/8/2016 5:00:00 PM,11/8/2016 12:00:00 PM,Other,16,0.000,False
11/8/2016 5:00:00 PM,11/8/2016 12:00:00 PM,Other Renewables,480,0.010,True
11/8/2016 5:00:00 PM,11/8/2016 12:00:00 PM,Solar,316,0.000,True
11/8/2016 5:00:00 PM,11/8/2016 12:00:00 PM,Storage,0,0.000,False
11/8/2016 5:00:00 PM,11/8/2016 12:00:00 PM,Wind,1971,0.020,True
11/8/2016 4:00:00 PM,11/8/2016 11:00:00 AM,Coal,29208,0.340,False
11/8/2016 4:00:00 PM,11/8/2016 11:00:00 AM,Gas,21524,0.250,False
11/8/2016 4:00:00 PM,11/8/2016 11:00:00 AM,Hydro,790,0.010,True
11/8/2016 4:00:00 PM,11/8/2016 11:00:00 AM,Multiple Fuels,1112,0.010,False
11/8/2016 4:00:00 PM,11/8/2016 11:00:00 AM,Nuclear,29693,0.350,False
11/8/2016 4:00:00 PM,11/8/2016 11:00:00 AM,Oil,44,0.000,False
11/8/2016 4:00:00 PM,11/8/2016 11:00:00 AM,Other,25,0.000,False
11/8/2016 4:00:00 PM,11/8/2016 11:00:00 AM,Other Renewables,461,0.010,True
11/8/2016 4:00:00 PM,11/8/2016 11:00:00 AM,Solar,331,0.000,True
11/8/2016 4:00:00 PM,11/8/2016 11:00:00 AM,Storage,0,0.000,False
11/8/2016 4:00:00 PM,11/8/2016 11:00:00 AM,Wind,1511,0.020,True
11/8/2016 3:00:00 PM,11/8/2016 10:00:00 AM,Coal,29279,0.340,False
11/8/2016 3:00:00 PM,11/8/2016 10:00:00 AM,Gas,21887,0.260,False
11/8/2016 3:00:00 PM,11/8/2016 10:00:00 AM,Hydro,1052,0.010,True
11/8/2016 3:00:00 PM,11/8/2016 10:00:00 AM,Multiple Fuels,1078,0.010,False
11/8/2016 3:00:00 PM,11/8/2016 10:00:00 AM,Nuclear,29713,0.350,False
11/8/2016 3:00:00 PM,11/8/2016 10:00:00 AM,Oil,44,0.000,False
11/8/2016 3:00:00 PM,11/8/2016 10:00:00 AM,Other,22,0.000,False
11/8/2016 3:00:00 PM,11/8/2016 10:00:00 AM,Other Renewables,471,0.010,True
11/8/2016 3:00:00 PM,11/8/2016 10:00:00 AM,Solar,333,0.000,True
11/8/2016 3:00:00 PM,11/8/2016 10:00:00 AM,Storage,0,0.000,False
11/8/2016 3:00:00 PM,11/8/2016 10:00:00 AM,Wind,1418,0.020,True
11/8/2016 2:00:00 PM,11/8/2016 9:00:00 AM,Coal,29484,0.340,False
11/8/2016 2:00:00 PM,11/8/2016 9:00:00 AM,Gas,22498,0.260,False
11/8/2016 2:00:00 PM,11/8/2016 9:00:00 AM,Hydro,875,0.010,True
11/8/2016 2:00:00 PM,11/8/2016 9:00:00 AM,Multiple Fuels,1314,0.020,False
11/8/2016 2:00:00 PM,11/8/2016 9:00:00 AM,Nuclear,29737,0.340,False
11/8/2016 2:00:00 PM,11/8/2016 9:00:00 AM,Oil,46,0.000,False
11/8/2016 2:00:00 PM,11/8/2016 9:00:00 AM,Other,20,0.000,False
11/8/2016 2:00:00 PM,11/8/2016 9:00:00 AM,Other Renewables,477,0.010,True
11/8/2016 2:00:00 PM,11/8/2016 9:00:00 AM,Solar,316,0.000,True
11/8/2016 2:00:00 PM,11/8/2016 9:00:00 AM,Storage,0,0.000,False
11/8/2016 2:00:00 PM,11/8/2016 9:00:00 AM,Wind,1606,0.020,True
11/8/2016 1:00:00 PM,11/8/2016 8:00:00 AM,Coal,29583,0.340,False
11/8/2016 1:00:00 PM,11/8/2016 8:00:00 AM,Gas,22917,0.260,False
11/8/2016 1:00:00 PM,11/8/2016 8:00:00 AM,Hydro,1364,0.020,True
11/8/2016 1:00:00 PM,11/8/2016 8:00:00 AM,Multiple Fuels,1136,0.010,False
11/8/2016 1:00:00 PM,11/8/2016 8:00:00 AM,Nuclear,29737,0.340,False
11/8/2016 1:00:00 PM,11/8/2016 8:00:00 AM,Oil,47,0.000,False
11/8/2016 1:00:00 PM,11/8/2016 8:00:00 AM,Other,16,0.000,False
11/8/2016 1:00:00 PM,11/8/2016 8:00:00 AM,Other Renewables,476,0.010,True
11/8/2016 1:00:00 PM,11/8/2016 8:00:00 AM,Solar,216,0.000,True
11/8/2016 1:00:00 PM,11/8/2016 8:00:00 AM,Storage,0,0.000,False
11/8/2016 1:00:00 PM,11/8/2016 8:00:00 AM,Wind,1746,0.020,True
11/8/2016 12:00:00 PM,11/8/2016 7:00:00 AM,Coal,29402,0.340,False
11/8/2016 12:00:00 PM,11/8/2016 7:00:00 AM,Gas,22846,0.260,False
11/8/2016 12:00:00 PM,11/8/2016 7:00:00 AM,Hydro,1430,0.020,True
11/8/2016 12:00:00 PM,11/8/2016 7:00:00 AM,Multiple Fuels,1338,0.020,False
11/8/2016 12:00:00 PM,11/8/2016 7:00:00 AM,Nuclear,29740,0.340,False
11/8/2016 12:00:00 PM,11/8/2016 7:00:00 AM,Oil,49,0.000,False
11/8/2016 12:00:00 PM,11/8/2016 7:00:00 AM,Other,11,0.000,False
11/8/2016 12:00:00 PM,11/8/2016 7:00:00 AM,Other Renewables,473,0.010,True
11/8/2016 12:00:00 PM,11/8/2016 7:00:00 AM,Solar,52,0.000,True
11/8/2016 12:00:00 PM,11/8/2016 7:00:00 AM,Storage,0,0.000,False
11/8/2016 12:00:00 PM,11/8/2016 7:00:00 AM,Wind,1888,0.020,True
11/8/2016 11:00:00 AM,11/8/2016 6:00:00 AM,Coal,25775,0.310,False
11/8/2016 11:00:00 AM,11/8/2016 6:00:00 AM,Gas,21783,0.260,False
11/8/2016 11:00:00 AM,11/8/2016 6:00:00 AM,Hydro,2720,0.030,True
11/8/2016 11:00:00 AM,11/8/2016 6:00:00 AM,Multiple Fuels,784,0.010,False
11/8/2016 11:00:00 AM,11/8/2016 6:00:00 AM,Nuclear,29745,0.360,False
11/8/2016 11:00:00 AM,11/8/2016 6:00:00 AM,Oil,98,0.000,False
11/8/2016 11:00:00 AM,11/8/2016 6:00:00 AM,Other,9,0.000,False
11/8/2016 11:00:00 AM,11/8/2016 6:00:00 AM,Other Renewables,473,0.010,True
11/8/2016 11:00:00 AM,11/8/2016 6:00:00 AM,Solar,11,0.000,True
11/8/2016 11:00:00 AM,11/8/2016 6:00:00 AM,Storage,0,0.000,False
11/8/2016 11:00:00 AM,11/8/2016 6:00:00 AM,Wind,2019,0.020,True
11/8/2016 10:00:00 AM,11/8/2016 5:00:00 AM,Coal,22917,0.300,False
11/8/2016 10:00:00 AM,11/8/2016 5:00:00 AM,Gas,19929,0.260,False
11/8/2016 10:00:00 AM,11/8/2016 5:00:00 AM,Hydro,1056,0.010,True
11/8/2016 10:00:00 AM,11/8/2016 5:00:00 AM,Multiple Fuels,778,0.010,False
11/8/2016 10:00:00 AM,11/8/2016 5:00:00 AM,Nuclear,29740,0.390,False
11/8/2016 10:00:00 AM,11/8/2016 5:00:00 AM,Oil,50,0.000,False
11/8/2016 10:00:00 AM,11/8/2016 5:00:00 AM,Other,9,0.000,False
11/8/2016 10:00:00 AM,11/8/2016 5:00:00 AM,Other Renewables,477,0.010,True
11/8/2016 10:00:00 AM,11/8/2016 5:00:00 AM,Solar,11,0.000,True
11/8/2016 10:00:00 AM,11/8/2016 5:00:00 AM,Storage,0,0.000,False
11/8/2016 10:00:00 AM,11/8/2016 5:00:00 AM,Wind,1833,0.020,True
11/8/2016 9:00:00 AM,11/8/2016 4:00:00 AM,Coal,19964,0.270,False
11/8/2016 9:00:00 AM,11/8/2016 4:00:00 AM,Gas,20170,0.270,False
11/8/2016 9:00:00 AM,11/8/2016 4:00:00 AM,Hydro,486,0.010,True
11/8/2016 9:00:00 AM,11/8/2016 4:00:00 AM,Multiple Fuels,803,0.010,False
11/8/2016 9:00:00 AM,11/8/2016 4:00:00 AM,Nuclear,29710,0.400,False
11/8/2016 9:00:00 AM,11/8/2016 4:00:00 AM,Oil,51,0.000,False
11/8/2016 9:00:00 AM,11/8/2016 4:00:00 AM,Other,9,0.000,False
11/8/2016 9:00:00 AM,11/8/2016 4:00:00 AM,Other Renewables,473,0.010,True
11/8/2016 9:00:00 AM,11/8/2016 4:00:00 AM,Solar,11,0.000,True
11/8/2016 9:00:00 AM,11/8/2016 4:00:00 AM,Storage,0,0.000,False
11/8/2016 9:00:00 AM,11/8/2016 4:00:00 AM,Wind,1851,0.030,True
11/8/2016 8:00:00 AM,11/8/2016 3:00:00 AM,Coal,19162,0.270,False
11/8/2016 8:00:00 AM,11/8/2016 3:00:00 AM,Gas,19260,0.270,False
11/8/2016 8:00:00 AM,11/8/2016 3:00:00 AM,Hydro,466,0.010,True
11/8/2016 8:00:00 AM,11/8/2016 3:00:00 AM,Multiple Fuels,775,0.010,False
11/8/2016 8:00:00 AM,11/8/2016 3:00:00 AM,Nuclear,29734,0.410,False
11/8/2016 8:00:00 AM,11/8/2016 3:00:00 AM,Oil,50,0.000,False
11/8/2016 8:00:00 AM,11/8/2016 3:00:00 AM,Other,9,0.000,False
11/8/2016 8:00:00 AM,11/8/2016 3:00:00 AM,Other Renewables,468,0.010,True
11/8/2016 8:00:00 AM,11/8/2016 3:00:00 AM,Solar,11,0.000,True
11/8/2016 8:00:00 AM,11/8/2016 3:00:00 AM,Storage,0,0.000,False
11/8/2016 8:00:00 AM,11/8/2016 3:00:00 AM,Wind,1761,0.020,True
11/8/2016 7:00:00 AM,11/8/2016 2:00:00 AM,Coal,19407,0.270,False
11/8/2016 7:00:00 AM,11/8/2016 2:00:00 AM,Gas,19296,0.270,False
11/8/2016 7:00:00 AM,11/8/2016 2:00:00 AM,Hydro,460,0.010,True
11/8/2016 7:00:00 AM,11/8/2016 2:00:00 AM,Multiple Fuels,776,0.010,False
11/8/2016 7:00:00 AM,11/8/2016 2:00:00 AM,Nuclear,29741,0.410,False
11/8/2016 7:00:00 AM,11/8/2016 2:00:00 AM,Oil,47,0.000,False
11/8/2016 7:00:00 AM,11/8/2016 2:00:00 AM,Other,9,0.000,False
11/8/2016 7:00:00 AM,11/8/2016 2:00:00 AM,Other Renewables,471,0.010,True
11/8/2016 7:00:00 AM,11/8/2016 2:00:00 AM,Solar,11,0.000,True
11/8/2016 7:00:00 AM,11/8/2016 2:00:00 AM,Storage,0,0.000,False
11/8/2016 7:00:00 AM,11/8/2016 2:00:00 AM,Wind,1624,0.020,True
11/8/2016 6:00:00 AM,11/8/2016 1:00:00 AM,Coal,19830,0.270,False
11/8/2016 6:00:00 AM,11/8/2016 1:00:00 AM,Gas,19535,0.270,False
11/8/2016 6:00:00 AM,11/8/2016 1:00:00 AM,Hydro,463,0.010,True
11/8/2016 6:00:00 AM,11/8/2016 1:00:00 AM,Multiple Fuels,780,0.010,False
11/8/2016 6:00:00 AM,11/8/2016 1:00:00 AM,Nuclear,29710,0.410,False
11/8/2016 6:00:00 AM,11/8/2016 1:00:00 AM,Oil,45,0.000,False
11/8/2016 6:00:00 AM,11/8/2016 1:00:00 AM,Other,9,0.000,False
11/8/2016 6:00:00 AM,11/8/2016 1:00:00 AM,Other Renewables,475,0.010,True
